Order Date,SKU ID,Order Quantity
4/4/2023,1827AA,2.079325717
3/29/2023,1826AA,5.827460104
9/16/2022,1819AA,8.124353726
9/11/2022,1811CA,9.114895728
1/17/2023,1801AA,2.665085679
9/18/2022,1798AA,0.9888554785
5/26/2023,1767CA,8.637896543
12/17/2022,1766CA,6.811201642
12/1/2022,1764AA,5.856094009
4/17/2023,1745BA,3.719555789
12/30/2022,1741BA,1.021729122
5/1/2023,1712AA,4.372314165
10/6/2022,1698CA,8.882314068
3/18/2023,1688CA,8.978717637
3/27/2023,1681CA,6.80225185
12/9/2022,1678CA,8.896383112
2/9/2023,1672AA,0.1455824539
10/2/2022,1584BA,2.002540663
10/21/2022,1582CA,1.596675612
9/14/2022,1571AA,3.198927036
10/14/2022,1488CA,3.738921543
9/19/2022,1468AA,2.845096707
9/30/2022,1434BA,0.0678354844
3/18/2023,1420CA,8.818290837
4/1/2023,1403CA,1.557024319
8/30/2022,1390BA,2.748130069
12/27/2022,1374CA,4.602448957
3/24/2023,1373BA,0.2193575884
5/19/2023,1367CA,1.085093736
2/23/2023,1326AA,7.579579486
10/28/2022,1325AA,9.613644207
9/28/2022,1321BA,3.348944607
9/13/2022,1317BA,3.640801984
6/2/2023,1315BA,4.61610689
8/29/2022,1308BA,7.83400454
3/29/2023,1296CA,0.5369498275
1/14/2023,1295CA,0.6545717859
8/24/2022,1283CA,0.2639843843
12/29/2022,1281BA,0.03610835425
10/21/2022,1244AA,1880.575806
3/1/2023,1206BA,59.1922349
9/1/2022,1196AA,0.8642017417
1/14/2023,3271CA,0.2871834478
6/6/2023,3264CA,8.441156621
9/17/2022,3249CA,9.632895132
12/22/2022,3239AA,7.361458473
10/14/2022,3205AA,0.1025273331
1/28/2023,3180BA,8.831404049
9/29/2022,3178CA,0.366337871
12/23/2022,3271CA,0.4694050785
2/2/2023,3264CA,1.02346751
2/5/2023,3249CA,4.551380486
1/6/2023,3239AA,6.49678103
2/1/2023,3205AA,0.9328527366
1/2/2023,3180BA,0.9996730719
12/15/2022,3178CA,0.1065435201
2/1/2023,3126BA,5.755920692
2/8/2023,3098AA,8.667897165
5/22/2023,3075BA,12.73692057
1/10/2023,3038BA,0.7000738077
1/13/2023,3016BA,2.151905442
4/10/2023,3007CA,2.575954491
5/12/2023,3006CA,6.88208867
3/30/2023,2573CA,30.5504151
3/6/2023,2565CA,59.18061604
4/18/2023,2548CA,1.773184141
3/27/2023,2539AA,4.269341264
10/29/2022,2528CA,113.6438352
10/6/2022,2473CA,13081.2788
10/11/2022,2458CA,987.6889531
10/19/2022,2449CA,4.019556304
5/19/2023,2422BA,787.7848948
5/23/2023,2418CA,15408.45096
10/27/2022,2391CA,8756.741389
9/14/2022,2371CA,10788.12647
8/29/2022,2365AA,6.950428077
9/2/2022,2336BA,175.8045513
2/1/2023,2267CA,8.235464029
10/14/2022,2143AA,0.9820437978
8/25/2022,2117BA,34.18891936
12/23/2022,2096AA,2.27281724
11/15/2022,1947CA,3.263255698
5/11/2023,1902BA,4.060518601
9/6/2022,1876AA,0.1022338013
12/1/2022,1857AA,1.745082558
11/23/2022,1851CA,4.941948696
11/29/2022,1842BA,0.3279004721
6/3/2023,1830AA,3.842962669
12/18/2022,1827AA,7.030405571
10/1/2022,1826AA,1.925475855
3/12/2023,1819AA,9.340610418
5/1/2023,1811CA,7.872668685
1/31/2023,1801AA,1.467984266
12/20/2022,1798AA,4.504714003
1/10/2023,1767CA,9.251958181
4/29/2023,1766CA,3.409982892
11/22/2022,1764AA,4.833998371
10/5/2022,1745BA,1.59507266
6/13/2023,1741BA,1.677528191
5/27/2023,1712AA,8.301911866
12/28/2022,1698CA,8.176374902
2/8/2023,1688CA,0.6887985344
8/19/2022,1681CA,21.26387737
6/6/2023,1678CA,0.3001071318
4/29/2023,1672AA,5.205901173
9/8/2022,1584BA,0.6076562957
12/7/2022,1582CA,2.216303657
5/8/2023,1571AA,0.5656286771
3/4/2023,1488CA,7.551755146
2/12/2023,1468AA,4.904322486
11/5/2022,1434BA,3.711498506
1/13/2023,1420CA,4.940466419
9/12/2022,1403CA,0.5286558934
5/31/2023,1390BA,6.516319327
4/20/2023,1374CA,2.523739186
10/27/2022,1373BA,8.71164457
4/27/2023,1367CA,0.5619488288
10/23/2022,1326AA,0.6314664332
10/10/2022,1325AA,6.586497625
9/7/2022,1321BA,7.521556928
1/17/2023,1317BA,8.697833471
8/26/2022,1315BA,1.190767238
2/22/2023,1308BA,0.7786831983
10/5/2022,1296CA,4.482721547
12/28/2022,1295CA,1.290521724
11/1/2022,1283CA,0.9520238581
2/8/2023,1281BA,0.07652282
5/10/2023,1244AA,751.5294324
2/19/2023,1206BA,75.90978635
11/8/2022,1196AA,4.163204376
9/27/2022,3271CA,0.9013870553
5/19/2023,3264CA,7.515485334
9/16/2022,3249CA,3.525265144
4/19/2023,3239AA,4.560903426
10/6/2022,3205AA,0.4862189125
1/2/2023,3180BA,5.075894054
1/27/2023,3178CA,1.038437899
5/26/2023,3271CA,0.7170544067
2/14/2023,3264CA,6.809055288
4/21/2023,3249CA,3.251829588
9/6/2022,3239AA,8.821732706
8/24/2022,3205AA,0.6701007521
3/30/2023,3180BA,2.06903669
2/2/2023,3178CA,0.03929337807
5/18/2023,3126BA,3.818816042
6/2/2023,3098AA,6.067049421
3/6/2023,3075BA,3.283685488
10/28/2022,3038BA,0.6488779577
2/28/2023,3016BA,0.4959704344
12/17/2022,3007CA,2.711574126
2/17/2023,3006CA,7.711171864
3/15/2023,2573CA,7.746540656
5/22/2023,2565CA,3.410947471
3/14/2023,2548CA,5.592112384
11/12/2022,2539AA,9.512818995
12/23/2022,2528CA,185.4875209
5/9/2023,2473CA,7916.052807
12/4/2022,2458CA,3742.115617
9/2/2022,2449CA,4.434011351
10/28/2022,2422BA,1191.528392
4/1/2023,2418CA,13832.39463
11/5/2022,2391CA,26110.22723
2/26/2023,2371CA,4136.105907
4/4/2023,2365AA,7.606580542
2/13/2023,2336BA,144.2862459
11/5/2022,2267CA,7.769072115
9/11/2022,2143AA,6.387183261
2/13/2023,2117BA,0.7823787394
2/27/2023,2096AA,3.897938502
9/1/2022,1947CA,2.689091393
11/15/2022,1902BA,1.290184179
5/6/2023,1876AA,1.250063467
9/9/2022,1857AA,7.980580348
2/18/2023,1851CA,9.129344977
10/24/2022,1842BA,1.819891632
3/31/2023,1830AA,2.047339888
3/1/2023,1827AA,0.1506653753
1/11/2023,1826AA,4.2433287
9/10/2022,1819AA,0.9416739327
5/18/2023,1811CA,3.935420424
9/8/2022,1801AA,3.989118714
12/20/2022,1798AA,2.728992057
5/14/2023,1767CA,6.008277687
5/13/2023,1766CA,9.583262759
2/8/2023,1764AA,0.4729724597
10/4/2022,1745BA,4.606301305
10/12/2022,1741BA,1.011558705
2/2/2023,1712AA,2.913906256
9/3/2022,1698CA,8.198859411
10/12/2022,1688CA,5.164736874
1/6/2023,1681CA,37.84460776
3/21/2023,1678CA,7.506826675
8/31/2022,1672AA,2.620046606
11/12/2022,1584BA,0.5227329539
11/23/2022,1582CA,1.890803617
10/8/2022,1571AA,1.433136569
10/14/2022,1488CA,5.987194241
10/22/2022,1468AA,7.23270061
5/15/2023,1434BA,4.721067702
3/3/2023,1420CA,6.057643971
9/30/2022,1403CA,1.680074864
4/3/2023,1390BA,4.060197779
11/5/2022,1374CA,9.317061525
3/1/2023,1373BA,6.509505737
9/22/2022,1367CA,0.1458960401
9/23/2022,1326AA,5.375650298
3/16/2023,1325AA,0.9437915976
3/6/2023,1321BA,1.968454204
9/12/2022,1317BA,4.713820779
12/14/2022,1315BA,5.109531059
2/24/2023,1308BA,2.298984419
12/21/2022,1296CA,4.292042313
4/30/2023,1295CA,0.6323335186
3/29/2023,1283CA,0.1778399541
12/10/2022,1281BA,1.385444648
9/24/2022,1244AA,103.0686414
9/27/2022,1206BA,14.3683978
8/28/2022,1196AA,3.162011037
9/14/2022,3271CA,0.3557736175
3/12/2023,3264CA,4.208103818
9/16/2022,3249CA,0.4100858034
6/6/2023,3239AA,4.768064644
11/12/2022,3205AA,0.5783127495
6/2/2023,3180BA,1.911430269
9/25/2022,3178CA,1.056064619
12/9/2022,3271CA,1.285132333
5/21/2023,3264CA,8.810008146
5/18/2023,3249CA,6.853959658
12/13/2022,3239AA,0.6773964819
9/1/2022,3205AA,0.8820886787
3/26/2023,3180BA,8.813700586
5/13/2023,3178CA,1.088899224
3/15/2023,3126BA,2.671889916
11/22/2022,3098AA,5.971454416
11/13/2022,3075BA,4.058953032
4/30/2023,3038BA,0.801469831
11/5/2022,3016BA,0.6494957177
1/4/2023,3007CA,1.298210166
8/31/2022,3006CA,0.9983221753
9/5/2022,2573CA,36.70771359
1/20/2023,2565CA,158.8227289
2/2/2023,2548CA,3.850782601
9/10/2022,2539AA,7.141316076
12/26/2022,2528CA,194.9323034
6/11/2023,2473CA,12027.54973
2/13/2023,2458CA,2138.3821
9/28/2022,2449CA,6.017583586
3/21/2023,2422BA,1643.600991
5/21/2023,2418CA,14427.13438
10/16/2022,2391CA,18468.45757
4/3/2023,2371CA,2859.664593
1/8/2023,2365AA,0.3509470036
5/31/2023,2336BA,145.3067957
12/11/2022,2267CA,4.621868578
5/18/2023,2143AA,6.531339204
3/27/2023,2117BA,3.62470093
12/6/2022,2096AA,6.199646374
2/6/2023,1947CA,7.2164437
3/8/2023,1902BA,5.851890236
10/15/2022,1876AA,0.9682383257
4/14/2023,1857AA,0.6156813083
5/13/2023,1851CA,9.392264785
4/16/2023,1842BA,0.974855923
5/28/2023,1830AA,4.952738062
3/12/2023,1827AA,5.613955595
9/16/2022,1826AA,8.478539962
11/4/2022,1819AA,0.9632633856
4/2/2023,1811CA,7.738614454
3/16/2023,1801AA,5.153400848
2/24/2023,1798AA,6.222542399
5/15/2023,1767CA,6.100038265
10/1/2022,1766CA,4.106589512
3/30/2023,1764AA,7.357902048
10/8/2022,1745BA,2.196160602
12/1/2022,1741BA,3.288967418
4/4/2023,1712AA,6.629112419
10/27/2022,1698CA,4.372374805
1/16/2023,1688CA,9.069226534
12/7/2022,1681CA,30.243736
1/6/2023,1678CA,2.256755654
12/2/2022,1672AA,8.491325858
11/19/2022,1584BA,0.7732776784
1/7/2023,1582CA,1.573387288
1/7/2023,1571AA,3.894677085
2/14/2023,1488CA,3.613205677
2/13/2023,1468AA,5.735729481
12/14/2022,1434BA,0.486644244
12/25/2022,1420CA,0.9096187867
10/8/2022,1403CA,2.157909046
10/24/2022,1390BA,4.264428942
2/3/2023,1374CA,2.666820316
5/1/2023,1373BA,7.304760149
6/9/2023,1367CA,0.7767071208
10/22/2022,1326AA,1.06529777
4/21/2023,1325AA,6.632823052
12/5/2022,1321BA,4.125418833
11/4/2022,1317BA,8.629890174
9/26/2022,1315BA,4.4761819
3/28/2023,1308BA,2.726368548
2/7/2023,1296CA,0.4042028268
9/14/2022,1295CA,0.6192313825
12/10/2022,1283CA,0.1639664915
3/21/2023,1281BA,0.8115666476
9/2/2022,1244AA,3038.283246
10/19/2022,1206BA,62.87381885
4/10/2023,1196AA,2.354792829
8/27/2022,3271CA,1.341987437
5/25/2023,3264CA,4.554060629
3/31/2023,3249CA,4.208085699
8/30/2022,3239AA,9.591185105
2/25/2023,3205AA,0.9277201191
4/9/2023,3180BA,1.999015379
11/2/2022,3178CA,0.3757635972
5/23/2023,3271CA,0.03444998914
6/12/2023,3264CA,0.4645381316
2/17/2023,3249CA,8.110430603
10/19/2022,3239AA,3.996205132
12/20/2022,3205AA,0.3635965526
5/27/2023,3180BA,9.297311131
5/4/2023,3178CA,0.8608413298
3/2/2023,3126BA,9.96724538
1/18/2023,3098AA,4.955487583
1/31/2023,3075BA,14.76292471
5/3/2023,3038BA,0.5352154635
5/6/2023,3016BA,0.3245998112
4/9/2023,3007CA,2.26986969
2/4/2023,3006CA,3.017663373
12/28/2022,2573CA,22.36328544
9/5/2022,2565CA,15.96571634
4/27/2023,2548CA,3.821811644
5/10/2023,2539AA,5.929023737
2/20/2023,2528CA,1770.544896
3/10/2023,2473CA,3065.486964
4/11/2023,2458CA,29.97979905
5/31/2023,2449CA,2.937988165
9/6/2022,2422BA,691.0747044
6/5/2023,2418CA,1696.292515
11/14/2022,2391CA,6357.082544
12/17/2022,2371CA,9270.409519
12/2/2022,2365AA,4.639779912
4/8/2023,2336BA,117.839622
12/7/2022,2267CA,1.488043415
3/5/2023,2143AA,8.911704748
11/17/2022,2117BA,23.7858036
1/16/2023,2096AA,1.636746723
5/27/2023,1947CA,4.164232717
5/7/2023,1902BA,9.750991091
5/3/2023,1876AA,0.5554017055
4/2/2023,1857AA,9.919405718
9/6/2022,1851CA,8.539710602
4/11/2023,1842BA,1.170654413
9/3/2022,1830AA,2.270805458
10/2/2022,1827AA,4.020320005
6/12/2023,1826AA,6.281490174
4/13/2023,1819AA,1.969865323
9/22/2022,1811CA,3.067691122
1/27/2023,1801AA,0.5515196502
11/26/2022,1798AA,2.925748388
5/30/2023,1767CA,6.667694374
11/15/2022,1766CA,2.49837258
9/18/2022,1764AA,7.897407423
1/21/2023,1745BA,2.035199629
4/28/2023,1741BA,3.410846863
5/16/2023,1712AA,8.963404533
2/21/2023,1698CA,6.567331857
11/18/2022,1688CA,5.932139151
10/23/2022,1681CA,16.6755583
3/13/2023,1678CA,9.334427658
2/26/2023,1672AA,6.721308426
10/26/2022,1584BA,2.260047788
9/25/2022,1582CA,1.344779907
3/26/2023,1571AA,1.875503087
2/13/2023,1488CA,9.314921154
8/25/2022,1468AA,3.267502993
10/5/2022,1434BA,1.820973153
11/10/2022,1420CA,6.887584789
5/16/2023,1403CA,0.7270805184
5/24/2023,1390BA,7.149389415
9/20/2022,1374CA,8.021769753
12/30/2022,1373BA,1.959271121
4/21/2023,1367CA,0.3546395913
3/21/2023,1326AA,8.498101436
3/27/2023,1325AA,7.848898832
5/19/2023,1321BA,5.35138967
12/19/2022,1317BA,6.175826348
10/13/2022,1315BA,9.811531217
3/12/2023,1308BA,3.406406241
4/2/2023,1296CA,4.168049771
2/18/2023,1295CA,0.8733931511
2/27/2023,1283CA,0.2430340512
6/1/2023,1281BA,0.6058725995
11/26/2022,1244AA,3283.401006
10/24/2022,1206BA,36.45887448
8/26/2022,1196AA,4.642425878
3/16/2023,3271CA,1.244975416
12/12/2022,3264CA,4.165153956
2/19/2023,3249CA,6.771942966
12/1/2022,3239AA,9.574186201
8/27/2022,3205AA,0.4530541338
3/12/2023,3180BA,3.403380141
10/30/2022,3178CA,0.04063808352
3/26/2023,3271CA,0.8908632931
1/31/2023,3264CA,3.238688685
1/31/2023,3249CA,1.291110983
11/14/2022,3239AA,0.8087664454
3/27/2023,3205AA,0.3841961843
3/1/2023,3180BA,9.013150766
2/23/2023,3178CA,1.090335953
10/17/2022,3126BA,3.185914524
10/26/2022,3098AA,10.88673411
1/29/2023,3075BA,10.17070773
6/9/2023,3038BA,1.131240461
11/12/2022,3016BA,1.61556983
3/19/2023,3007CA,0.4760196221
3/13/2023,3006CA,4.125507705
5/21/2023,2573CA,7.375926168
11/12/2022,2565CA,70.50108663
1/10/2023,2548CA,8.694818563
4/26/2023,2539AA,6.276287359
11/9/2022,2528CA,1177.753535
8/25/2022,2473CA,13382.75497
5/13/2023,2458CA,942.8262688
10/11/2022,2449CA,1.189593077
10/29/2022,2422BA,2176.433203
12/17/2022,2418CA,13343.13248
12/15/2022,2391CA,19673.80856
2/16/2023,2371CA,5527.288929
10/15/2022,2365AA,9.929507117
5/5/2023,2336BA,246.5626723
12/9/2022,2267CA,2.091662702
4/25/2023,2143AA,1.227968377
5/13/2023,2117BA,7.471340547
5/6/2023,2096AA,4.619239446
6/3/2023,1947CA,2.109253628
6/2/2023,1902BA,5.985870776
10/19/2022,1876AA,0.1911011082
2/15/2023,1857AA,8.802643201
9/27/2022,1851CA,5.145632807
2/20/2023,1842BA,0.6407547455
9/14/2022,1830AA,1.365659666
2/3/2023,1827AA,5.034869018
2/1/2023,1826AA,7.816413124
4/29/2023,1819AA,5.253877403
2/6/2023,1811CA,4.381453713
2/25/2023,1801AA,10.54692645
6/6/2023,1798AA,1.464670777
10/11/2022,1767CA,0.01997084001
11/1/2022,1766CA,6.036911133
8/23/2022,1764AA,0.4849562166
5/19/2023,1745BA,1.721759401
5/10/2023,1741BA,1.580948221
8/24/2022,1712AA,7.293437209
3/27/2023,1698CA,9.39714481
4/17/2023,1688CA,1.262140524
5/13/2023,1681CA,5.63718994
2/10/2023,1678CA,1.751299267
4/21/2023,1672AA,0.5482341639
5/26/2023,1584BA,0.5723153715
4/9/2023,1582CA,2.527441949
10/5/2022,1571AA,0.7016694931
8/21/2022,1488CA,8.250169619
8/23/2022,1468AA,3.199289489
11/12/2022,1434BA,2.406561223
12/2/2022,1420CA,5.956509143
5/23/2023,1403CA,0.4617136676
11/16/2022,1390BA,4.670556192
9/1/2022,1374CA,0.2670131244
4/20/2023,1373BA,3.899059552
3/12/2023,1367CA,0.02820064951
10/1/2022,1326AA,0.3349731042
10/24/2022,1325AA,1.830047126
4/21/2023,1321BA,5.741301249
10/29/2022,1317BA,3.391536638
4/1/2023,1315BA,4.674702029
11/28/2022,1308BA,8.623439906
1/4/2023,1296CA,4.531404547
10/13/2022,1295CA,0.2648537217
9/27/2022,1283CA,0.8799252432
10/4/2022,1281BA,0.0952113979
1/24/2023,1244AA,2923.002308
10/12/2022,1206BA,34.33507281
5/23/2023,1196AA,9.652620648
2/25/2023,3271CA,1.408055257
9/18/2022,3264CA,3.945236782
10/28/2022,3249CA,7.696218651
2/9/2023,3239AA,9.234365308
10/5/2022,3205AA,0.6405910479
3/1/2023,3180BA,8.043275771
10/17/2022,3178CA,0.5060610079
6/11/2023,3271CA,0.1183199677
3/28/2023,3264CA,2.733311884
3/22/2023,3249CA,6.660635294
9/29/2022,3239AA,6.201301063
4/5/2023,3205AA,0.3569158228
4/25/2023,3180BA,1.264186354
3/20/2023,3178CA,0.9194517458
1/22/2023,3126BA,9.473228373
1/19/2023,3098AA,8.040956851
12/13/2022,3075BA,17.32544811
3/13/2023,3038BA,0.9245064941
3/4/2023,3016BA,2.029425117
11/5/2022,3007CA,0.7868145024
3/7/2023,3006CA,6.451579569
2/15/2023,2573CA,26.75055148
8/19/2022,2565CA,44.38701107
4/23/2023,2548CA,5.979485513
10/9/2022,2539AA,5.07201932
2/27/2023,2528CA,1284.039305
9/23/2022,2473CA,13058.18236
5/29/2023,2458CA,3338.675167
1/20/2023,2449CA,6.535103511
2/22/2023,2422BA,36.52136866
3/26/2023,2418CA,6017.112733
10/4/2022,2391CA,10329.20113
11/10/2022,2371CA,9404.410203
10/9/2022,2365AA,1.639995053
6/11/2023,2336BA,160.005957
12/24/2022,2267CA,5.078682915
12/23/2022,2143AA,1.377556307
5/5/2023,2117BA,52.44895857
11/28/2022,2096AA,8.609558786
11/7/2022,1947CA,6.831010699
11/27/2022,1902BA,1.00945712
3/24/2023,1876AA,0.4508564714
9/15/2022,1857AA,2.490868586
10/11/2022,1851CA,7.116884122
6/7/2023,1842BA,1.590033377
11/3/2022,1830AA,2.281922116
11/25/2022,1827AA,5.530750755
8/22/2022,1826AA,2.943480029
11/2/2022,1819AA,8.572244142
2/9/2023,1811CA,7.533536715
5/24/2023,1801AA,11.56186033
10/13/2022,1798AA,4.363361414
2/5/2023,1767CA,4.004951832
8/19/2022,1766CA,0.04913675662
1/1/2023,1764AA,1.901889662
5/25/2023,1745BA,3.860773462
9/4/2022,1741BA,0.637955821
3/27/2023,1712AA,3.033493573
2/19/2023,1698CA,1.336120253
8/27/2022,1688CA,9.729501104
1/20/2023,1681CA,1.668432052
9/10/2022,1678CA,1.808747445
11/7/2022,1672AA,6.398711641
9/17/2022,1584BA,1.456860928
9/30/2022,1582CA,0.2663673573
4/10/2023,1571AA,5.191093581
10/27/2022,1488CA,5.431734986
6/10/2023,1468AA,7.065199398
12/7/2022,1434BA,5.223173923
3/18/2023,1420CA,4.663632475
9/28/2022,1403CA,0.1794414134
11/11/2022,1390BA,7.200261118
2/6/2023,1374CA,1.997125606
4/9/2023,1373BA,0.2245141662
4/8/2023,1367CA,0.9609756057
12/2/2022,1326AA,6.868374434
5/1/2023,1325AA,3.742034243
3/19/2023,1321BA,7.48681942
3/31/2023,1317BA,0.6577116061
1/30/2023,1315BA,5.678869668
9/18/2022,1308BA,1.141163114
10/2/2022,1296CA,2.978471779
12/28/2022,1295CA,0.463047158
5/29/2023,1283CA,1.015941711
5/31/2023,1281BA,0.2452220198
2/15/2023,1244AA,3297.79261
2/10/2023,1206BA,93.5180555
5/3/2023,1196AA,3.489361336
9/24/2022,3271CA,0.7318061114
5/22/2023,3264CA,6.04602975
3/3/2023,3249CA,2.372398434
9/24/2022,3239AA,6.839579272
5/9/2023,3205AA,0.1470584359
11/18/2022,3180BA,2.475983435
11/15/2022,3178CA,0.135033512
11/23/2022,3271CA,1.439803223
10/8/2022,3264CA,5.004871003
5/7/2023,3249CA,0.9048721695
11/15/2022,3239AA,1.467104784
4/23/2023,3205AA,0.4820621077
1/21/2023,3180BA,9.813806849
3/14/2023,3178CA,1.029885175
5/6/2023,3126BA,6.95299112
2/16/2023,3098AA,8.745773902
8/29/2022,3075BA,2.169922081
9/16/2022,3038BA,1.535890785
12/24/2022,3016BA,1.360133101
1/13/2023,3007CA,1.225718852
5/18/2023,3006CA,8.227646049
12/16/2022,2573CA,15.21804031
11/27/2022,2565CA,46.48779929
3/6/2023,2548CA,4.588581379
10/28/2022,2539AA,2.86146033
5/29/2023,2528CA,1667.920296
6/8/2023,2473CA,12211.42454
3/7/2023,2458CA,2364.388288
12/14/2022,2449CA,8.375057808
12/4/2022,2422BA,965.1823114
5/9/2023,2418CA,14771.51931
5/30/2023,2391CA,15949.69895
12/3/2022,2371CA,8207.087755
1/8/2023,2365AA,8.954544503
3/23/2023,2336BA,61.85709058
2/22/2023,2267CA,8.475373432
10/3/2022,2143AA,7.162607874
6/7/2023,2117BA,47.28633633
3/4/2023,2096AA,9.653315604
10/27/2022,1947CA,3.939741133
10/10/2022,1902BA,2.544623805
5/22/2023,1876AA,1.300037562
12/30/2022,1857AA,1.550553652
1/26/2023,1851CA,7.083704431
2/25/2023,1842BA,0.4824806586
12/18/2022,1830AA,7.548612637
2/22/2023,1827AA,5.457891262
4/12/2023,1826AA,5.327513974
3/10/2023,1819AA,8.777796088
1/12/2023,1811CA,6.321391453
8/25/2022,1801AA,12.67821098
10/10/2022,1798AA,4.622871314
3/27/2023,1767CA,5.60628742
6/6/2023,1766CA,5.053045818
11/4/2022,1764AA,4.993202365
11/18/2022,1745BA,3.804709353
3/29/2023,1741BA,2.896726866
3/25/2023,1712AA,5.956325105
10/8/2022,1698CA,5.516093158
3/14/2023,1688CA,2.761194168
5/14/2023,1681CA,23.61902124
2/28/2023,1678CA,9.51526668
5/25/2023,1672AA,9.196047875
8/21/2022,1584BA,1.003713056
11/22/2022,1582CA,0.6896601229
3/28/2023,1571AA,0.3181568862
2/20/2023,1488CA,2.091447927
11/28/2022,1468AA,4.003389607
12/8/2022,1434BA,4.069316544
1/26/2023,1420CA,8.473462544
4/17/2023,1403CA,2.065047205
3/27/2023,1390BA,7.921428916
10/3/2022,1374CA,4.679373662
10/20/2022,1373BA,1.337282327
5/25/2023,1367CA,0.1750167414
6/9/2023,1326AA,7.163399203
3/15/2023,1325AA,7.797294229
9/1/2022,1321BA,1.484578297
11/18/2022,1317BA,2.435986155
8/23/2022,1315BA,0.1721885712
2/14/2023,1308BA,1.899895881
4/29/2023,1296CA,9.848762014
1/11/2023,1295CA,1.372151557
12/31/2022,1283CA,0.1939901968
4/12/2023,1281BA,1.00534201
3/25/2023,1244AA,2025.540013
11/9/2022,1206BA,87.91281444
2/15/2023,1196AA,2.739764966
5/23/2023,3271CA,1.327360781
4/12/2023,3264CA,3.262437031
12/29/2022,3249CA,3.35433586
8/30/2022,3239AA,9.13424655
4/10/2023,3205AA,0.1499463426
11/21/2022,3180BA,6.878866655
4/3/2023,3178CA,0.6213711894
1/7/2023,3271CA,0.3732257143
10/31/2022,3264CA,1.088722653
8/18/2022,3249CA,6.016142225
9/1/2022,3239AA,0.562554724
11/23/2022,3205AA,0.3236746525
12/7/2022,3180BA,1.25356455
4/1/2023,3178CA,0.4963206927
3/30/2023,3126BA,7.852985313
2/22/2023,3098AA,8.485124343
1/25/2023,3075BA,2.084578809
1/6/2023,3038BA,0.9293837905
1/8/2023,3016BA,0.8343072271
10/22/2022,3007CA,2.975827632
4/8/2023,3006CA,7.153139892
9/17/2022,2573CA,30.5528149
11/13/2022,2565CA,164.2936892
10/24/2022,2548CA,8.906580028
1/16/2023,2539AA,4.312811289
6/8/2023,2528CA,1739.786855
9/14/2022,2473CA,5851.152653
9/9/2022,2458CA,1305.470532
1/26/2023,2449CA,3.859534133
1/20/2023,2422BA,2035.153281
4/15/2023,2418CA,10074.48316
10/13/2022,2391CA,6698.133311
11/11/2022,2371CA,1736.312112
9/18/2022,2365AA,1.141644673
9/23/2022,2336BA,261.0172139
3/3/2023,2267CA,5.102660137
11/27/2022,2143AA,8.765242431
5/23/2023,2117BA,26.65577336
3/14/2023,2096AA,0.851886121
11/25/2022,1947CA,1.125175481
12/3/2022,1902BA,5.879092361
2/19/2023,1876AA,2.122896524
11/24/2022,1857AA,6.894894901
1/27/2023,1851CA,9.548850828
11/1/2022,1842BA,0.02950102183
12/7/2022,1830AA,3.919969361
9/14/2022,1827AA,4.029689303
5/2/2023,1826AA,3.061451658
6/11/2023,1819AA,0.3619009082
12/10/2022,1811CA,2.756613446
12/22/2022,1801AA,4.482636095
12/29/2022,1798AA,2.828585311
2/6/2023,1767CA,6.270830674
5/3/2023,1766CA,1.226274883
3/30/2023,1764AA,0.8345727267
11/3/2022,1745BA,3.592922927
4/2/2023,1741BA,2.80414104
3/10/2023,1712AA,7.259979227
12/1/2022,1698CA,8.040608967
5/23/2023,1688CA,6.540838328
12/27/2022,1681CA,38.75521173
1/21/2023,1678CA,1.201606028
5/11/2023,1672AA,5.333044163
11/4/2022,1584BA,0.221126255
9/22/2022,1582CA,1.291028463
8/20/2022,1571AA,0.8593626526
6/4/2023,1488CA,2.521290184
